Time,ForecastingTime,AirPressure,Temperature,Humidity,WindSpeed100m,WindSpeed10m,WindDirectionZonal,WindDirectionMeridional,PowerGeneration
0000-01-01 01:00:00,25,0.381383164743224,0.334523111737106,0.789418562311574,0.597824192845389,0.461501818285121,0.799877672186012,0.900091715787155,0.480444
0000-01-01 02:00:00,26,0.364270413620139,0.335071342962373,0.776542875378852,0.614748152328263,0.479917823159707,0.812215548227892,0.890539947818591,0.6518
0000-01-01 03:00:00,27,0.347157662497053,0.335619574187641,0.763667188446131,0.631672111811137,0.498333828034294,0.824249376958995,0.880607857284447,0.619244
0000-01-01 04:00:00,28,0.339762612165964,0.342651320080524,0.75051139876079,0.647932382827393,0.536430688576758,0.825633245893489,0.879424549369814,0.550572
0000-01-01 05:00:00,29,0.332367561834868,0.349683065973406,0.737355609075449,0.664192653843648,0.574527549119222,0.827012796526249,0.878236209813983,0.71492
0000-01-01 06:00:00,30,0.324972511503778,0.35671481186629,0.724199819390108,0.680452924859904,0.612624409661687,0.828388010562719,0.877042854375814,0.803856
0000-01-01 07:00:00,31,0.331484570750563,0.351553273202866,0.799369124253853,0.662721023191365,0.59916220718179,0.828536885746937,0.876913138829209,0.749736
0000-01-01 08:00:00,32,0.337996629997344,0.346391734539442,0.874538429117598,0.644989121522827,0.585700004701893,0.828685709692616,0.876783364499317,0.876896
0000-01-01 09:00:00,33,0.344508689244125,0.341230195876018,0.949707733981343,0.627257219854288,0.572237802221996,0.828834482376546,0.876653531406377,0.879796
0000-01-01 10:00:00,34,0.345789986089291,0.341681222983331,0.952003018374692,0.597909415190822,0.553625293078687,0.833424750247332,0.872596209696801,0.749912
0000-01-01 11:00:00,35,0.347071282934458,0.342132250090643,0.954298302768039,0.568561610527356,0.535012783935378,0.837964961168918,0.868482950240706,0.539548
0000-01-01 12:00:00,36,0.348352579779624,0.342583277197955,0.956593587161387,0.53921380586389,0.516400274792068,0.842454433520929,0.864314370560384,0.47378
0000-01-01 13:00:00,37,0.354000843400454,0.353637329491828,0.963513340672431,0.508513446820632,0.47618447706568,0.881213071342671,0.823537624182577,0.456936
0000-01-01 14:00:00,38,0.35964910702128,0.364691381785698,0.970433094183474,0.477813087777374,0.435968679339291,0.915145589719802,0.778664923839503,0.384816
0000-01-01 15:00:00,39,0.365297370642106,0.375745434079569,0.977352847694518,0.447112728734116,0.395752881612902,0.943822406363007,0.730264353430122,0.458036
0000-01-01 16:00:00,40,0.388034391063077,0.369936515990563,0.960801179275745,0.431421293582586,0.382454928861451,0.989569883327777,0.601593951259609,0.29102
0000-01-01 17:00:00,41,0.410771411484041,0.364127597901558,0.94424951085697,0.415729858431055,0.369156976109999,0.998797592855456,0.465345085742741,0.176248
0000-01-01 18:00:00,42,0.433508431905011,0.358318679812552,0.927697842438196,0.400038423279525,0.355859023358548,0.970817188271026,0.331681324910375,0.16368
0000-01-01 19:00:00,43,0.455381656700027,0.331869439316927,0.926883540202895,0.389373009907106,0.31340620631326,0.975558162708123,0.345583565881014,0.108808
0000-01-01 20:00:00,44,0.477254881495039,0.305420198821303,0.926069237967592,0.378707596534687,0.270953389267971,0.979888732077759,0.35961906770432,0.0946
0000-01-01 21:00:00,45,0.499128106290052,0.278970958325679,0.92525493573229,0.368042183162268,0.228500572222683,0.983805159113435,0.373775717790407,0.078792
0000-01-01 22:00:00,46,0.51506513558892,0.268441808268766,0.931046352257457,0.373865428601166,0.234765957067275,0.989959415744897,0.400301592534635,0.081316
0000-01-01 23:00:00,47,0.531002164887788,0.257912658211853,0.936837768782623,0.379688674040064,0.241031341911868,0.994660458797687,0.427123171521203,0.124036
0000-01-02 00:00:00,24,0.561638116421655,0.259491253087446,0.948941070542565,0.407215696538629,0.297111557388034,0.997118869526669,0.446401201116308,0.115196
0000-01-02 01:00:00,25,0.573702461997491,0.261355628069828,0.954728298614849,0.403594561761927,0.306734908930171,0.999398107409813,0.47547384964157,0.10824
0000-01-02 02:00:00,26,0.585766807573328,0.263220003052209,0.960515526687132,0.399973426985225,0.316358260472308,0.999978565068053,0.504629927676001,0.078152
0000-01-02 03:00:00,27,0.597831153149165,0.265084378034591,0.966302754759415,0.396352292208523,0.325981612014445,0.998858267984538,0.533770256293179,0.06646
