Time,ForecastingTime,AirPressure,Temperature,Humidity,WindSpeed100m,WindSpeed10m,WindDirectionZonal,WindDirectionMeridional,PowerGeneration
0000-03-01 00:00:00,24,0.693835878977525,0.418178105510645,0.864992185664086,0.358838315568167,0.324796282819654,0.926155278219348,0.238481953698421,0.472
0000-03-01 01:00:00,25,0.686775807094366,0.407630052018263,0.868295549487321,0.358310581496778,0.320558770359537,0.918018038206718,0.225662743937422,0.417
0000-03-01 02:00:00,26,0.679715735211208,0.39708199852588,0.871598913310556,0.357782847425389,0.316321257899419,0.909495307298905,0.213096524475522,0.443
0000-03-01 03:00:00,27,0.672655663328047,0.386533945033498,0.874902277133791,0.357255113354,0.312083745439301,0.90059494504941,0.200794883719681,0.35
0000-03-01 04:00:00,28,0.674274388097816,0.382033555299409,0.885864267018241,0.343093981595422,0.29797116395182,0.881768920321346,0.177118436018729,0.185
0000-03-01 05:00:00,29,0.675893112867579,0.377533165565318,0.896826256902689,0.328932849836843,0.283858582464339,0.8615456314882,0.154623726204386,0.224
0000-03-01 06:00:00,30,0.677511837637346,0.373032775831228,0.907788246787139,0.314771718078265,0.269746000976857,0.839999095249007,0.133393084316042,0.238
0000-03-01 07:00:00,31,0.687999350230201,0.389853682202596,0.864368146003001,0.295318358728812,0.274087102052238,0.802029673005867,0.101530309810081,0.1085
0000-03-01 08:00:00,32,0.69848686282305,0.406674588573963,0.820948045218862,0.275864999379359,0.278428203127619,0.761092007781842,0.0735835571832469,0.0965
0000-03-01 09:00:00,33,0.708974375415903,0.423495494945331,0.777527944434723,0.256411640029906,0.282769304203,0.717588420761583,0.0498274774338916,0.0845
0000-03-01 10:00:00,34,0.715285882088633,0.438645506522851,0.71063616219051,0.243854984438185,0.27270129852231,0.721701837805645,0.0518389621034932,0.097
0000-03-01 11:00:00,35,0.721597388761359,0.453795518100371,0.643744379946297,0.231298328846463,0.26263329284162,0.725796661807121,0.0538880318330965,0.0715
0000-03-01 12:00:00,36,0.727908895434085,0.46894552967789,0.576852597702084,0.218741673254742,0.25256528716093,0.729872549353271,0.0559745147773057,0.0655
0000-03-01 13:00:00,37,0.731735317601115,0.465121979560801,0.582693619315192,0.224594078076154,0.25213714266498,0.755592370841615,0.0702645471585789,0.0735
0000-03-01 14:00:00,38,0.735561739768143,0.46129842944371,0.588534640928299,0.230446482897566,0.251708998169031,0.780427112514605,0.0860426918681009,0.0885
0000-03-01 15:00:00,39,0.739388161935174,0.457474879326621,0.594375662541406,0.236298887718979,0.251280853673081,0.804290775216017,0.10325431144881,0.1225
0000-03-01 16:00:00,40,0.745559075141985,0.437980117200123,0.629034963968254,0.247625398576148,0.230774755369843,0.792140250435896,0.0942240865641768,0.1015
0000-03-01 17:00:00,41,0.75172998834879,0.418485355073625,0.663694265395101,0.258951909433317,0.210268657066604,0.779721914599483,0.0855658448997388,0.092
0000-03-01 18:00:00,42,0.7579009015556,0.398990592947128,0.698353566821949,0.270278420290486,0.189762558763365,0.767047151853902,0.077287523645974,0.129
0000-03-01 19:00:00,43,0.763270052024332,0.3969085477719,0.718688893622796,0.268294579530311,0.18542999295718,0.745334884541102,0.0643271705696918,0.1355
0000-03-01 20:00:00,44,0.768639202493064,0.394826502596672,0.739024220423643,0.266310738770136,0.181097427150995,0.722995155304673,0.0524810825915445,0.0915
0000-03-01 21:00:00,45,0.774008352961796,0.392744457421445,0.759359547224489,0.264326898009961,0.17676486134481,0.700085099636281,0.0417795569480736,0.07
0000-03-01 22:00:00,46,0.773727166029961,0.378109285001218,0.783670296039047,0.241822635628332,0.156574213686022,0.661527534713606,0.0268098920724355,0.062
