Time,ForecastingTime,AirPressure,Temperature,Humidity,WindSpeed100m,WindSpeed10m,WindDirectionZonal,WindDirectionMeridional,PowerGeneration
0000-01-01 01:00:00,25,0.382233355530867,0.437377075247167,0.669998974065217,0.601974716214141,0.569250575280691,0.7492142311471,0.933465410754108,0.815993913043478
0000-01-01 02:00:00,26,0.368175280891523,0.43562799035045,0.658622687490618,0.570661209308924,0.535252544339292,0.761998674401796,0.925859941233955,0.490464782608696
0000-01-01 03:00:00,27,0.354117206252178,0.433878905453734,0.64724640091602,0.539347702403707,0.501254513397893,0.774551211997111,0.917877525764641,0.52592652173913
0000-01-01 04:00:00,28,0.34659076964359,0.429369372617484,0.668379654503791,0.558406992569211,0.526460451911289,0.78831481225425,0.908502831269929,0.427601304347826
0000-01-01 05:00:00,29,0.339064333035003,0.424859839781235,0.689512908091562,0.577466282734715,0.551666390424684,0.801758588841635,0.898674990141901,0.391451304347826
0000-01-01 06:00:00,30,0.331537896426415,0.420350306944986,0.710646161679332,0.596525572900219,0.57687232893808,0.814867628762265,0.88840490426994,0.405136956521739
0000-01-01 07:00:00,31,0.3371096410926,0.411395953715812,0.76070743560763,0.590910415947782,0.576861006423377,0.812741332535441,0.890119023237525,0.645499565217391
0000-01-01 08:00:00,32,0.342681385758784,0.402441600486638,0.810768709535926,0.585295258995345,0.576849683908675,0.810605704934166,0.891821502083839,0.607506956521739
0000-01-01 09:00:00,33,0.348253130424966,0.393487247257464,0.860829983464224,0.579680102042908,0.576838361393972,0.808460809679921,0.893512290011416,0.473527391304348
0000-01-01 10:00:00,34,0.351058636940516,0.40264313352442,0.859633792231714,0.548740231703709,0.555591660050463,0.820112061146262,0.884094078910286,0.225039565217391
0000-01-01 11:00:00,35,0.353864143456061,0.411799019791376,0.858437600999204,0.51780036136451,0.534344958706954,0.831475910439276,0.874331021434158,0.239508260869565
0000-01-01 12:00:00,36,0.356669649971612,0.420954906058333,0.857241409766694,0.486860491025311,0.513098257363446,0.84254215489759,0.864231883025694,0.210499130434783
0000-01-01 13:00:00,37,0.364876738238716,0.421025165282514,0.88413391896595,0.457291931695764,0.467650639292017,0.910552482800277,0.78538859472535,0.160194347826087
0000-01-01 14:00:00,38,0.373083826505819,0.421095424506694,0.911026428165205,0.427723372366216,0.422203021220588,0.960758516193225,0.694168951404451,0.185471739130435
0000-01-01 15:00:00,39,0.381290914772922,0.421165683730876,0.937918937364461,0.398154813036669,0.376755403149159,0.990982986548573,0.594528845315445,0.291740434782609
0000-01-01 16:00:00,40,0.402871062869199,0.411425536547046,0.929226651761062,0.420604262179599,0.401146447063655,0.998715521623588,0.535816585083552,0.776996956521739
0000-01-01 17:00:00,41,0.424451210965475,0.401685389363216,0.920534366157662,0.443053711322529,0.425537490978152,0.999452232841605,0.476601900541653,0.310128260869565
0000-01-01 18:00:00,42,0.446031359061748,0.391945242179386,0.911842080554263,0.46550316046546,0.449928534892648,0.993182785850337,0.417715436582452,0.658432173913043
0000-01-01 19:00:00,43,0.463649765453329,0.374030988940182,0.915763672779584,0.464830587153357,0.431322265679225,0.997474148995494,0.449805603008912,0.680031739130435
0000-01-01 20:00:00,44,0.48126817184491,0.356116735700976,0.919685265004904,0.464158013841253,0.412715996465803,0.999679713639021,0.482106223211774,0.604278695652174
0000-01-01 21:00:00,45,0.49888657823649,0.338202482461772,0.923606857230225,0.46348544052915,0.394109727252381,0.99979023233878,0.51448186787265,0.192643043478261
0000-01-01 22:00:00,46,0.511805870293318,0.338387375156986,0.925870560966406,0.477664319576983,0.422540603216544,0.999331507800114,0.525846572439544,0.202914347826087
0000-01-01 23:00:00,47,0.524725162350146,0.338572267852199,0.928134264702587,0.491843198624816,0.450971479180708,0.998614395349015,0.537197902219952,0.216828695652174
0000-01-02 00:00:00,24,0.537919332961375,0.352380054330719,0.89715604878142,0.542960707319509,0.528419427095843,0.996948266767216,0.555158119375477,0.195733913043478
0000-01-02 01:00:00,25,0.544664765423334,0.352326435449108,0.900485821196597,0.565843107277924,0.551165474423317,0.997221803833368,0.552635310693563,0.18409652173913
0000-01-02 02:00:00,26,0.551410197885287,0.352272816567495,0.903815593611774,0.588725507236339,0.573911521750791,0.997482533688681,0.550111146254456,0.164012608695652
0000-01-02 03:00:00,27,0.558155630347247,0.352219197685883,0.907145366026952,0.611607907194754,0.596657569078265,0.997730449617395,0.547585691074429,0.284618695652174
0000-01-02 04:00:00,28,0.574133491715739,0.354879803570001,0.915032295763528,0.588804094345702,0.57761258780253,0.99834324457484,0.540669515923168,0.281028695652174
0000-01-02 05:00:00,29,0.590111353084232,0.357540409454118,0.922919225500105,0.56600028149665,0.558567606526795,0.998859941036598,0.533745498219196,0.205076086956522
0000-01-02 06:00:00,30,0.606089214452722,0.360201015338236,0.930806155236681,0.543196468647598,0.539522625251061,0.999280439365014,0.526814973162073,0.157040434782609
0000-01-02 07:00:00,31,0.629039392169345,0.363077945675753,0.930751531459949,0.560616348705603,0.550817155541245,0.999514236923451,0.522034685843669,0.0946930434782609
0000-01-02 08:00:00,32,0.651989569885962,0.365954876013269,0.930696907683217,0.578036228763609,0.562111685831429,0.999702267379969,0.517252379632744,0.163611304347826
0000-01-02 09:00:00,33,0.674939747602584,0.368831806350787,0.930642283906484,0.595456108821615,0.573406216121613,0.999844513506612,0.512468492699581,0.147564347826087
0000-01-02 10:00:00,34,0.689024001151872,0.378459168990537,0.871539226797409,0.5993877327129,0.607522301342494,0.999973483931386,0.505149459226444,0.292712173913043
0000-01-02 11:00:00,35,0.70310825470116,0.388086531630288,0.812436169688334,0.603319356604185,0.641638386563376,0.999995290287759,0.497829322012127,0.144010434782609
